region,channel,mse,mean_bias_mse,temporal_amplitude_mse,temporal_pattern_mse,origins
global,vo_9,0.26928908068097274,0.03408237578685237,0.058594967729579346,0.17661173716454104,99
global,vo_10,0.2817386686413494,0.036789015237101604,0.06778041334415906,0.17716924006008875,99
global,vo_11,0.3050344930789716,0.041056274627039716,0.08250880059715561,0.18146941785477622,99
global,vo_12,0.3413988438588184,0.04836556221552121,0.09895190830293257,0.1940813733403646,99
global,vo_13,0.3859157197480522,0.05886132233519352,0.10928128199407437,0.21777311541878436,99
global,vo_14,0.44267878307220127,0.0703627709581164,0.11676632494441737,0.25554968716966747,99
global,vo_15,0.54466052628531,0.08660056590550577,0.15091122290801498,0.30714873747178933,99
global,vo_16,0.5993849845832594,0.0886669656039649,0.18087564854877455,0.3298423704305199,99
global,vo_17,0.5674561980671105,0.10565047216607863,0.1511769685981598,0.3106287573028721,99
global,vo_18,0.5036439966000879,0.09041145445166998,0.12245816583435738,0.2907743763140605,99
global,thetao_0,0.0,0.0,0.0,0.0,99
global,thetao_1,0.0034566873044438065,0.0008530694245964715,0.0005592340700321821,0.0020443838098151506,99
global,thetao_2,0.0030539850328761393,0.0007884681458727706,0.0005114564442339609,0.0017540604427694064,99
global,thetao_3,0.004545329392673069,0.0011994418516312962,0.000718068406141995,0.002627819134899778,99
global,thetao_4,0.005852887564353198,0.0018372104814533702,0.0008994771619967995,0.0031161999209030284,99
global,thetao_5,0.006653909739536977,0.0025596564899379795,0.0009808602619802921,0.003113392987618707,99
global,thetao_6,0.00792141901324234,0.003477844186276742,0.0010971401744585506,0.0033464346525070472,99
global,thetao_7,0.008680946273609321,0.004330710213929403,0.0009985102838226247,0.0033517257758572915,99
global,thetao_8,0.010312871340837934,0.00572915861493413,0.000974444517742199,0.003609268208161606,99
global,thetao_9,0.011465368710075472,0.006446752472531426,0.0012076480002471519,0.0038109682372968945,99
global,thetao_10,0.011351485632307947,0.00688143300997607,0.001087491777602198,0.0033825608447296805,99
global,thetao_11,0.015600496911617788,0.011008129715747014,0.001453033296016686,0.003139333899854091,99
global,thetao_12,0.016907833910418647,0.013961395885945783,0.0009497276043460448,0.0019967104201268184,99
global,thetao_13,0.008486579087580243,0.006848201411085465,0.00040925182640832064,0.00122912585008645,99
global,thetao_14,0.006056837149781337,0.004654992282350452,0.0004164294631452445,0.0009854154042856415,99
