region,channel,mse,mean_bias_mse,temporal_amplitude_mse,temporal_pattern_mse,origins
tropics,thetao_11,0.0027345789554933547,0.001140220589087418,0.00017001903671010716,0.0014243393296958292,99
tropics,thetao_12,0.0023228311047954436,0.0011444952569472605,0.0001799579299502541,0.0009983779178979323,99
tropics,thetao_13,0.00237274894252206,0.0014817309306258703,0.00019409483264255233,0.0006969231792536355,99
tropics,thetao_14,0.0014854422016933808,0.0008062104170795285,0.00023001796270563475,0.000449213821908214,99
tropics,thetao_15,0.001234357878271998,0.0005460061615676682,0.0003473313908288119,0.0003410203258755192,99
tropics,thetao_16,0.0021839323910928174,0.0010053168979127745,0.00064180025083683,0.0005368152423432115,99
tropics,thetao_17,0.002966012181935181,0.0015418281315161266,0.0009344990964152869,0.0004896849540037712,99
tropics,thetao_18,0.003112656692463378,0.0017553835754393267,0.0008823714182048188,0.00047490169881924445,99
tropics,so_0,0.009724827444167111,0.001726673162057113,0.0010828481900777896,0.006915306092032213,99
tropics,so_1,0.007343954821841799,0.001342823340651803,0.0006835132294333344,0.0053176182517566655,99
tropics,so_2,0.006667751326624876,0.0011005838937109332,0.0007348679566770353,0.004832299476236909,99
tropics,so_3,0.006150120460164055,0.0007759276654772417,0.0008197398069975966,0.004554452987689215,99
tropics,so_4,0.006372160562714943,0.0010383816366742345,0.0010213367084508265,0.004312442217589879,99
tropics,so_5,0.006399132740548253,0.001678309559803127,0.0008369240788061264,0.0038838991019390008,99
tropics,so_6,0.008403308496722457,0.0026876345600064192,0.0012054104840550832,0.0045102634526609535,99
tropics,so_7,0.009027831682521139,0.0037912419694276903,0.0012471396609236081,0.003989450052169837,99
tropics,so_8,0.0054662863075191845,0.0024166825245693574,0.0006747813286865405,0.002374822454263291,99
tropics,so_9,0.003296264415855487,0.001452641035851342,0.00038012461839384863,0.0014634987616102934,99
tropics,so_10,0.001721715319724512,0.0008524041479596377,0.00020006296842897995,0.0006692482033358964,99
tropics,so_11,0.0011330824560351646,0.0005658625088857668,0.0001497277547941764,0.00041749219235522056,99
