reference,candidate,region,lead_days,variable,origins,years,bootstrap_draws,reference_rmse,candidate_rmse,candidate_minus_reference_rmse,difference_ci_low,difference_ci_high,rmse_reduction_percent,reduction_ci_low,reduction_ci_high
C,D,tropics,15,sst,99,9,4000,0.02941931970093318,0.030313438427475917,0.0008941187265427385,0.000772158532347849,0.0010214921077698292,-3.03922298554844,-3.482358465322634,-2.603919226433464
C,D,tropics,15,thetao,99,9,4000,0.05618854608870842,0.054486569472409964,-0.0017019766162984576,-0.0020675009090907965,-0.0013703456849279338,3.0290454812826773,2.4750334418742153,3.6425678241579162
C,D,tropics,15,ts,99,9,4000,0.06219338014921205,0.06044375810609962,-0.0017496220431124296,-0.001980293875435026,-0.0015172180803157175,2.813196579627608,2.475515239624082,3.151901964565032
C,D,tropics,15,uo,99,9,4000,0.503441119862314,0.4797319786941077,-0.02370914116820627,-0.024934124153456094,-0.02248522789830805,4.709416897588836,4.487040311426155,4.922415788223832
C,D,tropics,15,vo,99,9,4000,0.5016099497765772,0.4794725410953683,-0.022137408681208948,-0.02294874071743152,-0.02130547296873992,4.413271445486522,4.262143452425606,4.57475694408643
C,D,tropics,15,zos,99,9,4000,0.023617611552377238,0.02429595771926701,0.0006783461668897726,0.0005354841592974677,0.0008086839550897621,-2.8722047755988855,-3.368530967379514,-2.312175086825757
C,D,tropics,20,so,99,9,4000,0.06831618661158821,0.06662058729540049,-0.0016955993161877209,-0.0018846722016680746,-0.0015012129404865793,2.4819876522500506,2.2299649081420285,2.7425649432012373
C,D,tropics,20,sst,99,9,4000,0.03259112295610653,0.03327713645129438,0.0006860134951878552,0.0005140774061122525,0.000847288176842506,-2.1049090456679576,-2.60921368491849,-1.5773570924371585
C,D,tropics,20,thetao,99,9,4000,0.05727297589204612,0.05563457210032513,-0.001638403791720991,-0.001991875237689262,-0.0013152195420614997,2.8606926149764234,2.325659784430471,3.4417415545527796
C,D,tropics,20,ts,99,9,4000,0.06303687460796355,0.06137388803216868,-0.0016629865757948684,-0.0018982176428689863,-0.00142731069304163,2.638117111828986,2.2945878034438287,2.978609725430146
C,D,tropics,20,uo,99,9,4000,0.5110615686408164,0.4893942307095562,-0.021667337931260244,-0.0231575157421482,-0.020128542095786763,4.239672724537902,3.9657521743168354,4.4994112733414955
C,D,tropics,20,vo,99,9,4000,0.5149950698732985,0.49477469250569933,-0.02022037736759913,-0.020914054842995886,-0.019496204613351182,3.926324454440666,3.8013820628858945,4.057364505403906
C,D,tropics,20,zos,99,9,4000,0.026467108152416045,0.02753385873571863,0.001066750583302585,0.0008566168212342476,0.0012795995381787207,-4.0304765339661985,-4.905078849940025,-3.199899434703559
C,D,tropics,25,so,99,9,4000,0.06908798516455228,0.06751575412852373,-0.0015722310360285485,-0.001768980944783621,-0.0013743760226461964,2.275693859480543,2.0207939227443448,2.5446480568292142
C,D,tropics,25,sst,99,9,4000,0.0351217535696148,0.035697642035441304,0.0005758884658265059,0.0004567641933456157,0.0006915454770477017,-1.639691664839682,-1.9594274277588026,-1.304896911172476
C,D,tropics,25,thetao,99,9,4000,0.058510620373669324,0.05690463794961062,-0.0016059824240587037,-0.001961593194162184,-0.0012856226203794817,2.744770801954133,2.226308189928146,3.320152193080657
C,D,tropics,25,ts,99,9,4000,0.0640181317698706,0.06243602676227692,-0.001582105007593683,-0.001813544607953395,-0.0013442916708900458,2.4713389220431536,2.1295537261368502,2.806187941385058
C,D,tropics,25,uo,99,9,4000,0.5191448647556762,0.49881189512252155,-0.020332969633154674,-0.02199795307608586,-0.018613455212402135,3.9166273257318918,3.603263710467141,4.217612317941891
C,D,tropics,25,vo,99,9,4000,0.5263967091455369,0.5084120126099583,-0.01798469653557866,-0.018850074994384146,-0.017011175461332205,3.416567053538755,3.2381455732535454,3.581515676052312
C,D,tropics,25,zos,99,9,4000,0.028215836397570207,0.029641619566471065,0.0014257831689008585,0.0011803843464225365,0.001682376724567043,-5.053130975141462,-5.992088962579746,-4.137701676489795
C,D,tropics,30,so,99,9,4000,0.06999827637686239,0.06849937531280778,-0.0014989010640546058,-0.0016863271294894923,-0.001303296569888261,2.1413399609794714,1.8875438790439547,2.392651428055056
C,D,tropics,30,sst,99,9,4000,0.037325052079924044,0.03788242342255368,0.000557371342629634,0.0004526363545881913,0.0006906714604740022,-1.493290194039476,-1.8367579298269168,-1.221958927807612
C,D,tropics,30,thetao,99,9,4000,0.05978118059527559,0.05824050663512232,-0.0015406739601532687,-0.0018924392570996377,-0.0012287514481304968,2.5771889159964645,2.0884691263984703,3.1289684806981977
C,D,tropics,30,ts,99,9,4000,0.065090507176917,0.063577201225599,-0.001513305951318003,-0.0017385433476714556,-0.001279451955525477,2.3249257333405215,1.9912202493854447,2.6450496393671257
C,D,tropics,30,uo,99,9,4000,0.5263855158361851,0.5075562217781908,-0.018829294057994272,-0.020339567864003594,-0.017256301753601808,3.577091977556257,3.302485232383693,3.838955989914495
C,D,tropics,30,vo,99,9,4000,0.538888682910385,0.5226021543995709,-0.016286528510814136,-0.01745085850849825,-0.01498801023703839,3.0222435592551666,2.781956781245509,3.2404785503817406
C,D,tropics,30,zos,99,9,4000,0.03026373068983169,0.03209517097269148,0.0018314402828597913,0.0014395051882396025,0.0021693611735830887,-6.0516011777594025,-7.235951676666433,-4.722898107695854
C,E,extratropics,0,so,99,9,4000,0.06772532688875063,0.09358458241857472,0.025859255529824085,0.02480862624801949,0.02691218119976439,-38.18254812162358,-40.701960649289745,-35.84892206445664
C,E,extratropics,0,sst,99,9,4000,0.0,0.0,0.0,0.0,0.0,,,
C,E,extratropics,0,thetao,99,9,4000,0.06806104730422091,0.08847451220406825,0.02041346489984734,0.0189701148700253,0.02201182463650861,-29.99287508551367,-33.49576366533525,-26.973598172866453
C,E,extratropics,0,ts,99,9,4000,0.0678933946063073,0.09106539786386154,0.02317200325755424,0.02194979838180718,0.02448001351923485,-34.12998185157994,-37.16918703252332,-31.458963117462755
C,E,extratropics,0,uo,99,9,4000,0.412122416012588,0.5344444856091981,0.12232206959661013,0.120583401604343,0.12423111053185149,-29.681003712468268,-30.05927977245848,-29.317263812110312
C,E,extratropics,0,vo,99,9,4000,0.4130786934727809,0.6131087600317741,0.20003006655899314,0.19800876926587932,0.20197873832632296,-48.42420335876601,-48.81906453888921,-48.01943547627822
C,E,extratropics,0,zos,99,9,4000,0.0,0.0,0.0,0.0,0.0,,,
C,E,extratropics,5,so,99,9,4000,0.06899376301608053,0.09289103631799085,0.023897273301910327,0.022852079861412786,0.024949819966353846,-34.636860285966044,-37.00836207521456,-32.454305287123724
C,E,extratropics,5,sst,99,9,4000,0.025250236865870843,0.032796015155412805,0.007545778289541963,0.007353286322239372,0.007737752375947052,-29.883990117103075,-30.83247239150852,-29.036330021831635
C,E,extratropics,5,thetao,99,9,4000,0.06875419711683904,0.08779086334457807,0.01903666622773903,0.017620168563491363,0.02061330084668249,-27.688006006947653,-31.015834372729213,-24.804970548748024
C,E,extratropics,5,ts,99,9,4000,0.06887408422730658,0.0903769337691224,0.02150284954181582,0.020294410773213017,0.022798670566168976,-31.220523340607365,-34.086468369978455,-28.698749078085864
C,E,extratropics,5,uo,99,9,4000,0.4174647254143018,0.5181636456922597,0.1006989202779579,0.09914768942787772,0.1023992059725063,-24.12153989250754,-24.480614678194172,-23.763820756278353
C,E,extratropics,5,vo,99,9,4000,0.4348878808150537,0.5933106850159733,0.1584228042009196,0.15641331914350987,0.16042129543260913,-36.42842470201937,-36.79792034690625,-36.08943347136421
C,E,extratropics,5,zos,99,9,4000,0.036702967732816255,0.04073876673100206,0.004035798998185805,0.0035190611433009453,0.004658576192000134,-10.995838340825447,-12.921224927779097,-9.411317545422763
C,E,extratropics,10,so,99,9,4000,0.06963699089812699,0.0924079528721862,0.022770961974059215,0.021720759161127232,0.023813670283154342,-32.699520298588425,-34.98516433671712,-30.60981124096643
C,E,extratropics,10,sst,99,9,4000,0.03130968204629786,0.037797218902319574,0.006487536856021714,0.006248531685012773,0.006743186621956095,-20.72054531383789,-21.59056814570605,-19.901998074682826
C,E,extratropics,10,thetao,99,9,4000,0.06968366390044053,0.08794704523754922,0.018263381337108683,0.016874145926758496,0.019807266886412836,-26.20898545633623,-29.359316303283716,-23.47485312063228
C,E,extratropics,10,ts,99,9,4000,0.0696603313081964,0.09020507890369511,0.020544747595498708,0.01935501897546235,0.02181883830817742,-29.49275033534238,-32.20207583351018,-27.109623039675867
C,E,extratropics,10,uo,99,9,4000,0.4317330681938456,0.5161562508469345,0.0844231826530889,0.08283129840980202,0.08625005565626159,-19.554486063871156,-19.959753810374515,-19.151619416257656
C,E,extratropics,10,vo,99,9,4000,0.4743887442396548,0.5967551057940248,0.12236636155436997,0.12083593788240017,0.12388844529142903,-25.794533078666838,-26.058384915533352,-25.570782531032993
C,E,extratropics,10,zos,99,9,4000,0.040877691430266615,0.04486752477759809,0.003989833347331474,0.00363099669620154,0.004331274602607312,-9.76041749847283,-10.528431710702128,-8.959336309011531
C,E,extratropics,15,so,99,9,4000,0.0706493965236733,0.09224928063099883,0.021599884107325523,0.020560794343097568,0.02262511741973348,-30.5733455204926,-32.75415306353102,-28.56905329560352
C,E,extratropics,15,sst,99,9,4000,0.036875120905261786,0.04165559092253174,0.004780470017269951,0.0045644709094630155,0.004984034297585872,-12.963943981503846,-13.554893494892054,-12.360042438195409
C,E,extratropics,15,thetao,99,9,4000,0.07097977739847569,0.08833345978183514,0.01735368238335945,0.01600708422189206,0.018840518774066384,-24.448769803738667,-27.371187207512758,-21.896526016262367
C,E,extratropics,15,ts,99,9,4000,0.07081477963213748,0.09031259572719037,0.019497816095052897,0.018331773377132703,0.020756775295007662,-27.533540591862995,-30.085584743895563,-25.29010411555867
C,E,extratropics,15,uo,99,9,4000,0.4492056797367466,0.5205924062734177,0.07138672653667116,0.06948091592516908,0.07334884335287856,-15.8917684608322,-16.359436916562185,-15.406641964246404
C,E,extratropics,15,vo,99,9,4000,0.510375455228845,0.6070861227169476,0.09671066748810264,0.09527711622931308,0.09821172897965255,-18.948926030296455,-19.267145230393886,-18.677994548594334
C,E,extratropics,15,zos,99,9,4000,0.04564184925947785,0.050231132005579666,0.004589282746101819,0.004267919767021262,0.004950692900890653,-10.054988613654437,-11.044628627211887,-9.196044622925431
C,E,extratropics,20,so,99,9,4000,0.07156215452632378,0.09215000200272373,0.020587847476399954,0.01955489411861221,0.021616637759810205,-28.769183394033803,-30.875368100022847,-26.858623650694017
C,E,extratropics,20,sst,99,9,4000,0.0409024138266816,0.044939869459527826,0.004037455632846229,0.0038673161543024675,0.004222097357504934,-9.870947103401772,-10.354241569358559,-9.448562381069218
C,E,extratropics,20,thetao,99,9,4000,0.07228465646039862,0.08881670844536572,0.0165320519849671,0.015226373796859044,0.017973674627446465,-22.870762336712815,-25.60176254582861,-20.480798511935063
C,E,extratropics,20,ts,99,9,4000,0.07192431271846568,0.09049870321770113,0.018574390499235455,0.017438599839299962,0.019806549162156267,-25.824912046002368,-28.234057641458232,-23.703926070951596
C,E,extratropics,20,uo,99,9,4000,0.4676329773800835,0.5292469587494397,0.0616139813693562,0.06022524676854265,0.06280421805396737,-13.175713508176612,-13.413400533768598,-12.90168453019946
C,E,extratropics,20,vo,99,9,4000,0.5424733721751589,0.6214385407341464,0.0789651685589875,0.07790030124243175,0.08022637758571517,-14.556505924403318,-14.830523993711926,-14.354882183680303
C,E,extratropics,20,zos,99,9,4000,0.048678802171033785,0.05338991246496837,0.0047111102939345825,0.004532765289271712,0.004902527127665881,-9.677950327089025,-10.162906765172396,-9.216154238256063
C,E,extratropics,25,so,99,9,4000,0.0726176695834928,0.0922419445222661,0.019624274938773292,0.018610936264781348,0.02061825598028673,-27.024104534517047,-28.99447152876013,-25.216311089602762
C,E,extratropics,25,sst,99,9,4000,0.044375093543577875,0.04787658127256142,0.0035014877289835447,0.0033699744782311938,0.0036294653022470123,-7.890659938654476,-8.199961413656164,-7.57864739664123
C,E,extratropics,25,thetao,99,9,4000,0.07373249559062146,0.08948243698110527,0.0157499413904838,0.014493333112071493,0.017145663117399096,-21.36092270351302,-23.893724793723205,-19.13499044841071
C,E,extratropics,25,ts,99,9,4000,0.07317720560993823,0.09087266601494168,0.017695460405003444,0.01658462178065638,0.018884552788578233,-24.18165637442735,-26.439047025797855,-22.219871225595217
C,E,extratropics,25,uo,99,9,4000,0.4842571415655907,0.5383953417393895,0.054138200173798834,0.053077344329452214,0.05522906994856708,-11.179638982457018,-11.365555316094355,-10.979844268294341
C,E,extratropics,25,vo,99,9,4000,0.5703829016110209,0.6365183180988172,0.0661354164877963,0.0648363639200356,0.06758089848991078,-11.594915678748396,-11.912691055251539,-11.313896271162752
C,E,extratropics,25,zos,99,9,4000,0.051535397168742635,0.0561952119887728,0.004659814820030167,0.004433543993662455,0.004862336510617828,-9.041969357046975,-9.482008565181454,-8.506522778046707
C,E,extratropics,30,so,99,9,4000,0.07366571967942037,0.09239761951648921,0.01873189983706884,0.017713119415960554,0.019725688690027,-25.42824521173026,-27.315260389064346,-23.686771019677668
C,E,extratropics,30,sst,99,9,4000,0.04756443107509908,0.050702291933904686,0.0031378608588056092,0.0030569146667287746,0.0032267770739676307,-6.597074300859962,-6.766350042143723,-6.4511667842669
C,E,extratropics,30,thetao,99,9,4000,0.07517982032093887,0.09021341801325373,0.015033597692314868,0.013813568045337916,0.016374770603130556,-19.996852384239805,-22.354177512017404,-17.918758547638486
C,E,extratropics,30,ts,99,9,4000,0.0744266203699173,0.09131204981257393,0.016885429442656627,0.015792226041480464,0.018052182523312085,-22.6873521311759,-24.818172759852263,-20.821681423953944
C,E,extratropics,30,uo,99,9,4000,0.5007529195688278,0.5487236572156565,0.04797073764682869,0.04692003194016372,0.04887196452829723,-9.579722009036672,-9.75491992849736,-9.362873468193383
C,E,extratropics,30,vo,99,9,4000,0.5966147362720662,0.6527057070595466,0.056090970787480376,0.053887431584943274,0.058349376312575155,-9.40153961632988,-9.84787084663642,-8.987325213795184
C,E,extratropics,30,zos,99,9,4000,0.054337212559352414,0.05912393312012523,0.004786720560772818,0.004578831259321065,0.005026310346139009,-8.809286187701094,-9.20700273416327,-8.402075711582375
C,E,global,0,so,99,9,4000,0.06700578910324466,0.092392633470244,0.02538684436699934,0.024385635066305707,0.02641967291042064,-37.88753883322302,-40.313643081690344,-35.63069189721508
C,E,global,0,sst,99,9,4000,0.0,0.0,0.0,0.0,0.0,,,
C,E,global,0,thetao,99,9,4000,0.06299906257867757,0.09076352034549826,0.027764457766820683,0.026575996294085934,0.02905950168893518,-44.071223650584514,-47.529755625328214,-41.01399519550094
C,E,global,0,ts,99,9,4000,0.06503329016411759,0.09158169944119436,0.026548409277076773,0.025470568669029216,0.027703919948592868,-40.82279892356573,-43.7219673505613,-38.22984710473921
C,E,global,0,uo,99,9,4000,0.44016664560264807,0.5411096690787858,0.1009430234761377,0.09948473753582258,0.102472354526989,-22.932910633865266,-23.37660891183118,-22.495325152482547
C,E,global,0,vo,99,9,4000,0.4407884348592112,0.5942779488768593,0.15348951401764804,0.15215580971941128,0.15476740277643267,-34.82158375291151,-35.13826351619952,-34.4896668082893
C,E,global,0,zos,99,9,4000,0.0,0.0,0.0,0.0,0.0,,,
C,E,global,5,so,99,9,4000,0.06800732510067674,0.09136922788121069,0.023361902780533947,0.02238013647646508,0.024377350384463682,-34.35203891044007,-36.618521434075404,-32.244626461961296
C,E,global,5,sst,99,9,4000,0.02349819001443789,0.030685870835280626,0.007187680820842736,0.007019257417710819,0.007339332891078997,-30.588231759239505,-31.3244170028119,-29.84351531540589
C,E,global,5,thetao,99,9,4000,0.06364381856897423,0.08973007716005867,0.026086258591084432,0.024911735930161015,0.02737528613937181,-40.98789038375086,-44.265155347227626,-38.0717992288534
C,E,global,5,ts,99,9,4000,0.06586171843107969,0.09055336148028596,0.024691643049206277,0.023630692642199025,0.025832813963941808,-37.49012876887594,-40.230008328334016,-35.02656848767451
C,E,global,5,uo,99,9,4000,0.44365634263974896,0.5264282160104724,0.08277187337072345,0.08150001563507615,0.08411605583984857,-18.65675420714872,-19.076231856865228,-18.226862419418172
C,E,global,5,vo,99,9,4000,0.45256849753173606,0.5763832413364953,0.12381474380475926,0.1220194083571611,0.1256418920051719,-27.35823294816866,-27.80554795198987,-26.859710912078526
C,E,global,5,zos,99,9,4000,0.030926686855312812,0.034314088279152374,0.0033874014238395624,0.0029917374468387777,0.0038561072261043532,-10.953004567502344,-12.65510822361167,-9.499617489275337
C,E,global,10,so,99,9,4000,0.06856661300246852,0.09067663044190623,0.022110017439437704,0.02113304644592069,0.023114265444076347,-32.24603997668909,-34.40598581542948,-30.233246836287297
C,E,global,10,sst,99,9,4000,0.02922712354871739,0.03535117456340697,0.006124051014689581,0.005888523881368753,0.006378685234681926,-20.953314151772993,-21.848097973902984,-20.10063726235054
C,E,global,10,thetao,99,9,4000,0.06449107219872514,0.08965102244047239,0.025159950241747248,0.024010008819155333,0.02641501286187722,-39.01307480858507,-42.09685917097163,-36.268340638282865
C,E,global,10,ts,99,9,4000,0.06656004361466215,0.09016528470791885,0.023605241093256693,0.02256431512782839,0.024725009962019533,-35.464581769079274,-38.05707293862943,-33.112734204903084
C,E,global,10,uo,99,9,4000,0.45591470609728196,0.5258115008989243,0.06989679480164229,0.06836377312940209,0.07162470156051956,-15.331112128400592,-15.78095549754074,-14.868175202919398
C,E,global,10,vo,99,9,4000,0.48016540735158386,0.578436008676392,0.09827060132480814,0.09687776927825459,0.0997654679569155,-20.465989390371277,-20.791800924060407,-20.10607105913808
C,E,global,10,zos,99,9,4000,0.03477214513266844,0.03811375150517109,0.0033416063725026438,0.0030736177411347615,0.003602112311419499,-9.61000927539326,-10.327897605172934,-8.889416099611406
C,E,global,15,so,99,9,4000,0.06946002540450669,0.09036502293830517,0.020904997533798486,0.019944471019454017,0.021897630965261122,-30.096443835222274,-32.1785667312561,-28.14556920598943
C,E,global,15,sst,99,9,4000,0.03433544242799463,0.03889195010042737,0.004556507672432743,0.004367428212673345,0.004744539317898283,-13.270566360076064,-13.794336418877966,-12.747337139734542
C,E,global,15,thetao,99,9,4000,0.06570168247781555,0.0897635580474115,0.02406187556959595,0.022942993669499298,0.025277519005670098,-36.622921456723034,-39.53381137413707,-34.05561299259249
C,E,global,15,ts,99,9,4000,0.0676069752673879,0.0900647925772647,0.022457817309876796,0.021437059611130092,0.023552215009773572,-33.21819563891943,-35.66470900772242,-31.005632480895102
C,E,global,15,uo,99,9,4000,0.4692948799365305,0.5293600195370243,0.060065139600493755,0.05871720403866271,0.06165944069337753,-12.799018733939139,-13.183516512079272,-12.454080718822969
C,E,global,15,vo,99,9,4000,0.5058654535212018,0.5858038632905178,0.07993840976931599,0.07872519822405942,0.08120563962083435,-15.80230656449948,-16.072464937876994,-15.52419534661117
C,E,global,15,zos,99,9,4000,0.039051929883683265,0.0429290024110031,0.003877072527319836,0.0036422611341510773,0.004124718149991457,-9.927992134749175,-10.741375884797234,-9.168545830072748
C,E,global,20,so,99,9,4000,0.07027749191690522,0.0901108353133026,0.01983334339639739,0.018887557294737334,0.020806251551846823,-28.22147298575761,-30.18436855973655,-26.399538697908774
C,E,global,20,sst,99,9,4000,0.03807245290034428,0.041964273026976764,0.0038918201266324864,0.0037195225989973845,0.004057347520401747,-10.222141811612296,-10.638500057108043,-9.79848079607067
C,E,global,20,thetao,99,9,4000,0.06692934867367407,0.09002118510359404,0.023091836429919965,0.022004380306132644,0.024277527736072516,-34.501809576107355,-37.19288386383571,-32.10782640151826
C,E,global,20,ts,99,9,4000,0.06862384273710162,0.09006602136298875,0.021442178625887126,0.020434759365402445,0.022510364968730313,-31.245960253249372,-33.52655808936861,-29.147944141914866
C,E,global,20,uo,99,9,4000,0.4832454030338671,0.5360150788699288,0.052769675836061736,0.051468973454172076,0.054170090884346093,-10.919850557246491,-11.215409079670007,-10.635174965934837
C,E,global,20,vo,99,9,4000,0.5309635380556391,0.5975726078510176,0.0666090697953785,0.06562336223444398,0.06768773299762051,-12.544942358810074,-12.73760699906011,-12.329943735871902
C,E,global,20,zos,99,9,4000,0.04193936939197733,0.04591205517323204,0.00397268578125471,0.003848594670913235,0.004090750038251059,-9.4724499649121,-9.88213672663157,-9.06911788965991
C,E,global,25,so,99,9,4000,0.071230290758878,0.0901040946484383,0.018873803889560295,0.01795307918855449,0.01980550643435116,-26.49687890991501,-28.332399297833952,-24.79566668945938
C,E,global,25,sst,99,9,4000,0.041231000230846034,0.04463333025020441,0.003402330019358378,0.0032842799966477662,0.0035249766701012444,-8.251873591009806,-8.517059375520892,-7.9932542771152715
C,E,global,25,thetao,99,9,4000,0.06830290742377602,0.09046024398231947,0.022157336558543447,0.021102442968256127,0.023301250319405064,-32.4398146349339,-34.94261286123149,-30.21622624869394
C,E,global,25,ts,99,9,4000,0.06978195140627415,0.09028234493453158,0.02050039352825743,0.01952252098354124,0.0215262372894406,-29.377787687396516,-31.498096419071704,-27.419213987142452
C,E,global,25,uo,99,9,4000,0.49637220840969,0.5437427361361844,0.047370527726494416,0.04595929017639623,0.04878310979403583,-9.543348101269245,-9.820336270120926,-9.258946474820004
C,E,global,25,vo,99,9,4000,0.5528022944068925,0.6099683456832453,0.05716605127635277,0.055997820536521234,0.05828249290445595,-10.341138568841647,-10.54156625075713,-10.098212732321473
C,E,global,25,zos,99,9,4000,0.044445770708375264,0.04838380340260481,0.003938032694229543,0.0037508163642480594,0.004114024884727556,-8.860309162076184,-9.283179532886166,-8.352812265758454
C,E,global,30,so,99,9,4000,0.07222842980859699,0.09017550273301292,0.017947072924415927,0.017031302414300196,0.018866764061558433,-24.847657594073546,-26.615233558435303,-23.234870168711304
C,E,global,30,sst,99,9,4000,0.044094636557736516,0.047209428227776344,0.003114791670039828,0.0030107237801753456,0.0032330532457937725,-7.06387876893233,-7.288680781729627,-6.867234124460463
C,E,global,30,thetao,99,9,4000,0.0696864141020577,0.09099350499543572,0.021307090893378025,0.020294100956258523,0.02240337066019237,-30.57567413667346,-32.893079618716115,-28.502268264653374
C,E,global,30,ts,99,9,4000,0.07096880435451514,0.09058542720688026,0.019616622852365123,0.0186612369338818,0.020622667087197226,-27.641191127263355,-29.649799447807396,-25.793826463613645
C,E,global,30,uo,99,9,4000,0.5091625527078498,0.5520748316090224,0.04291227890117255,0.041657972921055095,0.04428664704422949,-8.428011579593718,-8.714119028869234,-8.159450914797086
C,E,global,30,vo,99,9,4000,0.5740474114446769,0.6236913446549837,0.0496439332103068,0.04805075030683191,0.05118628525368533,-8.648054537058236,-8.93616752618758,-8.331218614569295
C,E,global,30,zos,99,9,4000,0.04698238861579393,0.051010875735495946,0.004028487119702016,0.003838083127595973,0.00425265006481138,-8.574462130151828,-8.999784090288577,-8.167098458671806
C,E,tropics,0,so,99,9,4000,0.06602846839125588,0.09055763367619604,0.02452916528494016,0.02350681144890239,0.025618067332509518,-37.14937796162563,-39.68357518698238,-34.882458909270156
C,E,tropics,0,sst,99,9,4000,0.0,0.0,0.0,0.0,0.0,,,
C,E,tropics,0,thetao,99,9,4000,0.053910770513458196,0.09444999846622501,0.040539227952766814,0.039840353502848196,0.041218918086880454,-75.19689955580706,-77.84632477949106,-72.75325558475716
C,E,tropics,0,ts,99,9,4000,0.06027491109678151,0.09252428661519642,0.03224937551841491,0.0313991931340537,0.03312835679534009,-53.50381266698696,-56.12864958754179,-51.119496920540094
C,E,tropics,0,uo,99,9,4000,0.4844723554598387,0.5540446974224863,0.06957234196264761,0.06498023270484656,0.07265818653070871,-14.360435880105648,-15.128382748901918,-13.326006081798303
C,E,tropics,0,vo,99,9,4000,0.4852802715543244,0.5638243973343009,0.07854412577997649,0.07524039617670446,0.08199902936779149,-16.185311949402802,-16.940604871877376,-15.430149522404946
C,E,tropics,0,zos,99,9,4000,0.0,0.0,0.0,0.0,0.0,,,
C,E,tropics,5,so,99,9,4000,0.0665682630007238,0.08894402405037032,0.022375761049646517,0.021388951488920734,0.023422527702796424,-33.61325658956014,-35.96354169506442,-31.54277502501162
C,E,tropics,5,sst,99,9,4000,0.020103372648226224,0.02663587338858283,0.006532500740356606,0.0062359726677045325,0.006815103657682947,-32.49455131068759,-33.99330463775904,-31.067679327764957
C,E,tropics,5,thetao,99,9,4000,0.05445513042512676,0.09286321981085312,0.03840808938572636,0.037700517176062355,0.03909611891875399,-70.53162683823828,-73.06162028530531,-68.1728189103345
C,E,tropics,5,ts,99,9,4000,0.06081403977927752,0.09092474087923394,0.030110701099956422,0.02926445952306571,0.030976457886577536,-49.51274608501948,-51.96380158417321,-47.274354825376015
C,E,tropics,5,uo,99,9,4000,0.48562336400445355,0.5419847010745373,0.05636133707008378,0.052126407959614894,0.05968496078170586,-11.605977234152775,-12.438353821875515,-10.635366471886508
C,E,tropics,5,vo,99,9,4000,0.4827895042315587,0.5496523421519202,0.06686283792036146,0.06246585297209381,0.07093321652100257,-13.84927330323491,-14.738376829543768,-12.854527884147716
C,E,tropics,5,zos,99,9,4000,0.01671662642134549,0.018487669785615977,0.0017710433642704852,0.001596301553741381,0.0019232285924837681,-10.594502261586914,-11.71757951135765,-9.442877614918514
C,E,tropics,10,so,99,9,4000,0.06698263804796209,0.08788055232438208,0.020897914276419988,0.019921680635660254,0.02192885305421239,-31.199001540453363,-33.419218572444606,-29.219912192645488
C,E,tropics,10,sst,99,9,4000,0.025213807587305584,0.030653223708365998,0.005439416121060414,0.00510245738162256,0.005789977045490418,-21.57316423640434,-22.992875300768397,-20.211128985547376
C,E,tropics,10,thetao,99,9,4000,0.05514223956785588,0.09240979466695376,0.03726755509909788,0.03658627036960521,0.03793682874395169,-67.58440605815055,-69.97478091673347,-65.38463340793128
C,E,tropics,10,ts,99,9,4000,0.061348758685172707,0.09017361484166808,0.028824856156495375,0.027998218493440096,0.029683209491151278,-46.98523128139838,-49.301094472975954,-44.87802469502905
C,E,tropics,10,uo,99,9,4000,0.49558163914615333,0.5439608519017408,0.048379212755587486,0.0442917915851598,0.05206093272171997,-9.762107579074343,-10.625806004400745,-8.876813269158243
C,E,tropics,10,vo,99,9,4000,0.4924341003553911,0.5495954007172869,0.05716130036189576,0.05311090870389366,0.06085064593008189,-11.607908615719808,-12.39917548491181,-10.708003828556587
C,E,tropics,10,zos,99,9,4000,0.020214656841615063,0.021940609063274743,0.0017259522216596795,0.0013748156411983806,0.0020601365046877007,-8.53812278478323,-10.432722524400232,-6.663520713050244
C,E,tropics,15,so,99,9,4000,0.06766742463849126,0.08729279612093056,0.0196253714824393,0.01866916885614672,0.020634425721587687,-29.002687167845597,-31.093032932156756,-27.10571126449534
C,E,tropics,15,sst,99,9,4000,0.02941931970093318,0.03356781400868292,0.004148494307749738,0.0038647461771975657,0.004418826171388377,-14.101258458461729,-15.065796669612988,-13.146806101672464
C,E,tropics,15,thetao,99,9,4000,0.05618854608870842,0.09208426819368727,0.03589572210497885,0.03522296076434945,0.0365726595533102,-63.88441168829675,-66.11409218945361,-61.828497028134606
C,E,tropics,15,ts,99,9,4000,0.06219338014921205,0.08972052358122214,0.027527143432010084,0.026716140646412728,0.02835807428695279,-44.260568192254524,-46.41118221385749,-42.24907515563375
C,E,tropics,15,uo,99,9,4000,0.503441119862314,0.5464591506051244,0.04301803074281041,0.038986203981100254,0.04659471216378878,-8.544798794857167,-9.346152437747344,-7.717290107429895
C,E,tropics,15,vo,99,9,4000,0.5016099497765772,0.5519715247840374,0.05036157500746019,0.04725225361667356,0.05322183555691716,-10.03998725102877,-10.673337298812008,-9.36739868917586
C,E,tropics,15,zos,99,9,4000,0.023617611552377238,0.02576739086483407,0.002149779312456832,0.0019342436108796173,0.002365180110925562,-9.102441657528427,-10.161351242936096,-8.08077680795006
