run,mode,region,lead_days,variable,normalized_mse,physical_mse,prediction_second_moment,target_second_moment,normalized_rmse,physical_rmse,prediction_rms,target_rms,rms_ratio
E-lr1,inferred,tropics,20,uo,0.3537935829507994,0.0019435512874680077,0.008883936844419186,0.010244555810134651,0.5948055001013351,0.04408572657298514,0.09425463831779944,0.1012153931481504,0.9312282982474573
E-lr1,inferred,tropics,20,vo,0.3624082059222672,0.0012025107013913878,0.0018735274036750379,0.0029367464090602246,0.6020034932807842,0.03467723606908987,0.04328426277153208,0.05419175591416304,0.7987241240179065
E-lr1,inferred,tropics,20,zos,0.001023732093421486,0.00047455769593145154,0.20705453946132849,0.20200970227068119,0.03199581368587906,0.021784345203183213,0.455032459788671,0.4494548945897477,1.01240962166852
E-lr1,inferred,tropics,25,so,0.009090378472830502,0.02731159333719402,1221.7379029683138,1221.1721649575525,0.09534347629927546,0.16526219572907175,34.95336754832521,34.94527385724073,1.0002316104637654
E-lr1,inferred,tropics,25,sst,0.0014329350522878698,0.1940518458082218,757.78020931976,764.1613788026752,0.03785412860293933,0.44051316190123285,27.527807927980028,27.6434690081161,0.9958159708500365
E-lr1,inferred,tropics,25,thetao,0.010077612374738795,0.2675772424866722,231.19893877741728,230.64014333887937,0.10038731182145877,0.5172786893799823,15.20522735040214,15.18684112443662,1.001210668223554
E-lr1,inferred,tropics,25,ts,0.009583995423784648,,,,0.09789788263177426,,,,
E-lr1,inferred,tropics,25,uo,0.3572044642696604,0.0020201875081726165,0.008940354240820845,0.010214627334406852,0.5976658466648905,0.04494649606112379,0.09455344647775059,0.10106743953621686,0.9355480549585703
E-lr1,inferred,tropics,25,vo,0.3669942344347255,0.0012515050024016138,0.001909833617792011,0.002943455925030582,0.6058004906194163,0.03537661660478025,0.043701643193271474,0.054253625915975254,0.8055064054327713
E-lr1,inferred,tropics,25,zos,0.0011589136568480839,0.0005372219890675364,0.20804888040128378,0.20223544221935846,0.03404282092964806,0.023178049725279655,0.4561237555765801,0.44970595083827664,1.014271113660694
E-lr1,inferred,tropics,30,so,0.009031298500522804,0.026741458746718447,1221.7563503170063,1221.1777864219914,0.09503314422096537,0.16352815888010985,34.953631432470736,34.94535428954744,1.000236859608139
E-lr1,inferred,tropics,30,sst,0.0016014076054396767,0.21686684227350983,757.3900029346196,764.0076028843118,0.04001759119986705,0.4656896415784979,27.520719520656062,27.640687453178725,0.9956597341247073
